GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
F120300109071177496,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:03:51,1704542631000,2,小型汽车,苏CN3***,未知
F120300109071177680,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 20:03:52,1704542632000,2,小型汽车,苏CJ1***,未知
F120300109071177320,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:03:55,1704542635000,2,小型汽车,皖F93***,未知
F120300109071177154,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:55,1704542635000,1,大型汽车,皖M15***,江淮
F120300109071177976,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:04:03,1704542643000,1,大型汽车,鲁Q05***,一汽
F120300109071178436,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2024-01-06 20:04:06,1704542646000,2,小型汽车,苏C2Y***,长安
F120300109071178671,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-06 20:04:06,1704542646000,2,小型汽车,苏C73***,起亚
F120300109071179074,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:04:10,1704542650000,2,小型汽车,苏CB5***,奔驰
F120300109071179509,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:04:15,1704542655000,2,小型汽车,苏C2K***,雪铁龙
F120300109071180895,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-06 20:04:17,1704542657000,1,大型汽车,辽B61***,福田
F120300109071180394,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:04:21,1704542661000,1,大型汽车,沪DS8***,未知
F120300109071179951,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:04:22,1704542662000,2,小型汽车,苏CA2***,吉利
F120300109071180206,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-06 20:04:24,1704542664000,2,小型汽车,苏C35***,别克
F120300109071181204,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:04:27,1704542667000,1,大型汽车,吉CH4***,汉江
F120300109071180906,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2024-01-06 20:04:28,1704542668000,2,小型汽车,苏CS5***,未知
F120300109071181027,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:04:36,1704542676000,1,大型汽车,苏CLQ***,一汽
F120300109071181737,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-06 20:04:41,1704542681000,2,小型汽车,苏A4B***,东风
F120300109071181961,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 20:04:42,1704542682000,2,小型汽车,鲁DCC***,未知
F120300109071182215,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 20:04:46,1704542686000,2,小型汽车,苏C82***,荣威
F120300109071183934,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:04:47,1704542687000,2,小型汽车,苏CQ9***,别克
F120300109071182507,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-06 20:04:50,1704542690000,2,小型汽车,苏CR6***,长安
F120300109071182133,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-06 20:04:51,1704542691000,2,小型汽车,苏C97***,标致
F120300109071183381,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2024-01-06 20:04:53,1704542693000,2,小型汽车,苏C63***,大宇
F120300109071185666,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:04:53,1704542693000,52,教练车,冀AFJ***,哈弗
F120300109071185167,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:04:58,1704542698000,2,小型汽车,苏NZ8***,福田
F120300109071183835,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:05:05,1704542705000,2,小型汽车,苏NY0***,江淮
F120300109071184218,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:05:08,1704542708000,2,小型汽车,苏NCQ***,北京
F120300109071184324,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:05:09,1704542709000,1,大型汽车,苏CGC***,一汽
F120300109071184679,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:05:09,1704542709000,2,小型汽车,苏CL9***,江淮
F120300109071184533,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 20:05:12,1704542712000,2,小型汽车,苏C84***,未知
F120300109071188174,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:05:17,1704542717000,1,大型汽车,苏CLR***,未知
F120300109071188138,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:05:17,1704542717000,1,大型汽车,苏CLR***,未知
F120300109071185345,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:05:21,1704542721000,2,小型汽车,苏CL3***,福特
F120300109071185711,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 20:05:22,1704542722000,52,教练车,苏GDK***,福田
