GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109272118054,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-26 23:34:32,1706283272000,02,小型汽车,苏CS1***,未知
G320300109272118562,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2024-01-26 23:34:46,1706283286000,02,小型汽车,苏C16***,哈弗
G320300109272118994,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-26 23:34:57,1706283297000,02,小型汽车,鲁HT8***,未知
G320300109272120130,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:34:57,1706283297000,02,小型汽车,豫L1V***,江淮
G320300109272120463,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-26 23:35:43,1706283343000,02,小型汽车,苏C6G***,奥迪
G320300109272121749,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-26 23:35:51,1706283351000,02,小型汽车,鲁RN4***,中华
G320300109272121626,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-26 23:35:51,1706283351000,02,小型汽车,鲁RN4***,中华
G320300109272121715,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-26 23:35:59,1706283359000,52,教练车,沪AA9***,金旅
G320300109272122183,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-26 23:36:09,1706283369000,02,小型汽车,苏ECM***,荣威
G320300109272122250,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-26 23:36:32,1706283392000,02,小型汽车,苏C2Y***,未知
